2458793.90470183,-5.41026819,0.00988159
2458793.90691666,-5.41026819,0.00988159
2458794.59022144,-5.70731339,0.00988431
2458794.75345384,-5.70867042,0.00988358
2458794.75567102,-5.70867042,0.00988358
2458794.91948737,-5.25838553,0.00988320
2458794.92170482,-5.25838553,0.00988320
2458795.12108820,-5.58584328,0.00988048
2458795.12330584,-5.58584328,0.00988048
2458795.25722161,-5.13430163,0.00988401
2458796.91928363,-5.50822149,0.00988165
2458797.08600097,-5.42099723,0.00988206
2458797.08822307,-5.42099723,0.00988206
2458797.64390587,-5.68489555,0.00988332
2458797.64612872,-5.68489555,0.00988332
2458797.91994998,-5.26367782,0.00988410
2458797.92217273,-5.26367782,0.00988410
2458797.93194130,-5.18788555,0.00988540
2458798.08591440,-5.17721074,0.00988436
2458798.08813822,-5.17721074,0.00988436
2458799.33981226,-5.45937179,0.00988250
2458799.52125934,-5.57529166,0.00988102
2458799.52348373,-5.57529166,0.00988102
2458802.58541351,-5.48535760,0.00988591
2458803.91879455,-5.33065768,0.00988355
2458803.92101696,-5.33065768,0.00988355
2458804.59287704,-5.65785596,0.00988559
2458804.59509869,-5.65785596,0.00988559
2458805.27243371,-5.83294629,0.00987924
2458805.27465411,-5.83294629,0.00987924
2458805.59282576,-5.66042832,0.00988530
2458805.59504551,-5.66042832,0.00988530
2458805.75186873,-5.65611309,0.00988498
2458805.75408811,-5.65611309,0.00988498
2458805.95522959,-5.21050212,0.00988528
2458805.95744860,-5.21050212,0.00988528
