0.57375937,9.64628027,0.00650942
0.57572860,9.64628027,0.00650942
0.48706948,9.59184953,0.00656673
0.48904091,9.59184953,0.00656673
0.29987650,9.59735384,0.00648144
0.30185125,9.59735384,0.00648144
0.46547571,9.62305732,0.00656339
0.12635007,9.65655343,0.00645767
0.12832456,9.65655343,0.00645767
0.57574335,9.60971384,0.00660695
0.71826660,9.65563015,0.00653233
0.72024072,9.65563015,0.00653233
0.88840883,9.73797979,0.00648803
0.71428447,9.65533989,0.00651319
0.71625560,9.65533989,0.00651319
0.33737349,9.65358359,0.00655550
0.33934321,9.65358359,0.00655550
