0.20000000,3.77711799,0.60716798
0.20010000,3.79157511,0.88992906
0.20020000,3.79186593,0.65374239
0.20030000,3.69174515,0.52544627
0.20040000,4.60860026,0.92092750
0.20050000,5.29368737,1.13100244
0.20060000,3.85967591,1.13100244
0.20070000,3.37862530,0.86082800
0.20080000,4.12121209,1.01507689
0.20090000,3.59684110,0.94060970
0.20100000,3.58678601,0.94060970
0.20110000,3.97695852,1.04505853
0.20120000,3.09805429,0.36971507
0.20130000,3.08723164,0.36971507
0.20140000,3.07960506,0.36971507
0.20150000,3.39915216,0.94476195
0.20160000,3.15681648,0.72237762
0.20170000,3.03862112,0.08794715
0.20180000,3.17041440,0.51982002
0.20190000,3.08847680,0.36971507
0.20200000,3.90753947,0.79217419
0.20210000,3.15263140,0.06112461
0.20220000,2.92451363,0.83079254
0.20230000,2.91178733,0.83079254
0.20240000,2.87389451,0.00830451
0.20250000,2.57241945,0.43914419
0.20260000,2.56420810,0.43914419
0.20270000,2.89138792,0.81548551
0.20280000,2.83243630,0.00000000
0.20290000,2.47135835,0.14907176
0.20300000,2.98977204,0.07945976
0.20310000,2.84402635,0.24686667
0.20320000,2.93076687,0.81548551
0.20330000,2.94436154,0.81548551
0.20340000,2.82430610,0.24686667
0.20350000,2.73152003,0.07945976
0.20360000,2.99767661,0.81548551
0.20370000,2.68546567,0.58975920
0.20380000,2.82296441,0.24686667
0.20390000,3.23006979,0.46042811
0.20400000,2.93295839,0.68107143
0.20410000,3.65223708,0.70439107
0.20420000,3.28181308,0.53283191
0.20430000,2.64987011,0.53549450
0.20440000,2.86076278,0.50186542
0.20450000,3.55321336,0.55682783
0.20460000,3.99349822,0.86767768
0.20470000,3.07312626,0.52242499
0.20480000,3.06744690,0.52242499
0.20490000,3.39031360,0.29573365
0.20500000,2.75172521,0.36053573
0.20510000,2.86868939,0.43083712
0.20520000,2.86145300,0.57049905
0.20530000,2.87551710,0.34653069
0.20540000,3.15386487,0.34653069
0.20550000,2.86405418,0.42054024
0.20560000,2.82760040,0.81739768
0.20570000,2.61083934,0.13792530
0.20580000,2.74839877,0.82355318
0.20590000,3.79621386,0.59988982
0.20600000,4.70386698,1.01376135
0.20610000,3.88317156,0.21306302
0.20620000,3.68140893,0.12511587
0.20630000,4.67401098,0.99796261
0.20640000,4.12186519,0.79050475
0.20650000,4.57098673,0.81716805
0.20660000,4.78468002,1.38391042
0.20670000,4.56259507,1.00956404
0.20680000,3.82997523,0.62477207
0.20690000,5.36348065,0.88676069
0.20700000,3.85596373,0.95981551
0.20710000,3.77560657,0.96696417
0.20720000,3.76840187,0.96696417
0.20730000,3.80508728,0.97297353
0.20740000,3.55775157,0.97297353
0.20750000,3.38947067,0.96696417
0.20760000,3.60442318,0.92029125
0.20770000,2.84055644,0.10444883
0.20780000,3.55041932,0.80568080
0.20790000,3.49382319,0.48116643
0.20800000,4.24902053,0.68056493
0.20810000,3.60901099,0.70958376
0.20820000,3.25170994,0.50324584
0.20830000,2.95476021,0.76756566
0.20840000,2.96161335,0.76756566
0.20850000,2.83935112,0.45118479
0.20860000,3.24155999,0.46134640
0.20870000,3.04365006,0.88314617
0.20880000,2.98268211,0.89882065
0.20890000,2.97083021,0.89882065
0.20900000,2.91799575,0.87998707
0.20910000,2.96753167,0.89882065
0.20920000,2.97305147,0.89882065
0.20930000,2.54343103,0.49149783
0.20940000,2.91298251,0.87998707
0.20950000,2.55730395,0.49149783
0.20960000,3.88623219,0.89882065
0.20970000,3.22809269,0.40022180
0.20980000,3.20480917,0.97612784
0.20990000,3.22564536,0.46987383
0.21000000,2.58371516,0.67172894
0.21010000,3.22162434,0.46987383
0.21020000,2.89383188,0.42521087
0.21030000,2.81626542,0.73990921
0.21040000,3.25589664,0.70687964
0.21050000,3.19111654,0.95113876
0.21060000,3.10944981,0.84047459
0.21070000,3.11217702,0.84047459
0.21080000,3.94269482,0.84047459
0.21090000,3.20906864,0.46987383
0.21100000,2.36734605,0.69954642
0.21110000,3.48216927,0.69638732
0.21120000,3.41106751,0.56383035
0.21130000,2.91397981,0.56383035
0.21140000,3.19157291,0.52531457
0.21150000,3.13024963,0.51930521
0.21160000,2.92700762,0.56383035
0.21170000,3.05149029,0.51930521
0.21180000,3.16888163,0.61145135
0.21190000,3.48491765,0.96144652
0.21200000,3.59884457,0.82552447
0.21210000,3.29810632,0.63312848
0.21220000,3.21877856,0.71822537
0.21230000,3.33136210,0.63312848
0.21240000,3.44609922,0.61145135
