0.71727318,9.64628027,0.00650942
0.72030620,9.64628027,0.00650942
0.12395562,9.59184953,0.00656673
0.12699202,9.59184953,0.00656673
0.45624779,9.59735384,0.00648144
0.45928932,9.59735384,0.00648144
0.71130410,9.62305732,0.00656339
0.80958922,9.65655343,0.00645767
0.81263033,9.65655343,0.00645767
0.50174584,9.60971384,0.00660695
0.72126049,9.65563015,0.00653233
0.72430104,9.65563015,0.00653233
0.98331397,9.73797979,0.00648803
0.79553204,9.65533989,0.00651319
0.79856798,9.65533989,0.00651319
0.75521525,9.65358359,0.00655550
0.75824902,9.65358359,0.00655550
