0.57375937,-0.81611468,0.00650942
0.57572860,-0.81611468,0.00650942
0.48706948,-0.87054542,0.00656673
0.48904091,-0.87054542,0.00656673
0.29987650,-0.86504111,0.00648144
0.30185125,-0.86504111,0.00648144
0.46547571,-0.83933763,0.00656339
0.12635007,-0.80584152,0.00645767
0.12832456,-0.80584152,0.00645767
0.57574335,-0.85268111,0.00660695
0.71826660,-0.80676480,0.00653233
0.72024072,-0.80676480,0.00653233
0.88840883,-0.72441516,0.00648803
0.71428447,-0.80705506,0.00651319
0.71625560,-0.80705506,0.00651319
0.33737349,-0.80881136,0.00655550
0.33934321,-0.80881136,0.00655550
