21.74179500,-32.54317000,1561.42900000,1024.57600000,2053550.00000000,1439.15000000,2458797.92192904,1.13515550,15524.90000000,408.03100000,-5.30369118,0.03087152,2053550.00000000,1439.15000000,6927.61000000,5588.94000000,3008.35000000
21.74180000,-32.54321500,1564.19400000,1030.92000000,1822850.00000000,1354.96000000,2458797.92946363,1.10601460,14292.27000000,394.19000000,-5.26412430,0.03087269,1822850.00000000,1354.96000000,6426.07000000,4676.79000000,3189.41000000
21.74180000,-32.54321500,1564.19400000,1030.92000000,1822850.00000000,1354.96000000,2458797.93168632,1.10601460,14292.27000000,394.19000000,-5.26412430,0.03087269,1822850.00000000,1354.96000000,6426.07000000,4676.79000000,3189.41000000
21.74175900,-32.54315800,1461.89600000,967.68800000,1925510.00000000,1390.69000000,2458798.08565910,1.08218390,14002.58000000,334.23800000,-5.34584429,0.03087210,1925510.00000000,1390.69000000,6513.16000000,4571.08000000,2918.34000000
21.74175900,-32.54315800,1461.89600000,967.68800000,1925510.00000000,1390.69000000,2458798.08788294,1.08218390,14002.58000000,334.23800000,-5.34584429,0.03087210,1925510.00000000,1390.69000000,6513.16000000,4571.08000000,2918.34000000
21.74175700,-32.54318300,1523.83400000,994.38700000,2432250.00000000,1563.00000000,2458799.52107395,1.46675380,12043.50000000,343.62900000,-5.76313874,0.03087003,2432250.00000000,1563.00000000,5637.14000000,4075.42000000,2330.94000000
21.74175700,-32.54318300,1523.83400000,994.38700000,2432250.00000000,1563.00000000,2458799.52329834,1.46675380,12043.50000000,343.62900000,-5.76313874,0.03087003,2432250.00000000,1563.00000000,5637.14000000,4075.42000000,2330.94000000
21.74179500,-32.54329800,1540.42100000,991.05100000,2192690.00000000,1486.22000000,2458801.08542472,1.10298470,14693.33000000,408.38200000,-5.43464251,0.03087091,2192690.00000000,1486.22000000,6555.61000000,5098.86000000,3038.86000000
21.74179500,-32.54329800,1540.42100000,991.05100000,2192690.00000000,1486.22000000,2458801.08764928,1.10298470,14693.33000000,408.38200000,-5.43464251,0.03087091,2192690.00000000,1486.22000000,6555.61000000,5098.86000000,3038.86000000
21.74202600,-32.54308900,1499.07800000,993.45500000,1586600.00000000,1265.19000000,2458801.58529265,1.01186940,7206.90000000,368.23900000,-5.85679738,0.03087428,1586600.00000000,1265.19000000,3377.50000000,2223.55000000,1605.85000000
21.74202600,-32.54308900,1499.07800000,993.45500000,1586600.00000000,1265.19000000,2458801.58751741,1.01186940,7206.90000000,368.23900000,-5.85679738,0.03087428,1586600.00000000,1265.19000000,3377.50000000,2223.55000000,1605.85000000
21.74177700,-32.54315700,1494.74100000,1002.01700000,2087810.00000000,1448.23000000,2458803.08522117,1.11833110,13651.16000000,353.76900000,-5.46130354,0.03087133,2087810.00000000,1448.23000000,5848.71000000,5067.89000000,2734.56000000
21.74177700,-32.54315700,1494.74100000,1002.01700000,2087810.00000000,1448.23000000,2458803.08744493,1.11833110,13651.16000000,353.76900000,-5.46130354,0.03087133,2087810.00000000,1448.23000000,5848.71000000,5067.89000000,2734.56000000
21.74175200,-32.54316800,1538.34300000,1005.03500000,2055890.00000000,1440.93000000,2458803.91854061,1.09041250,14134.83000000,428.04600000,-5.40677321,0.03087152,2055890.00000000,1440.93000000,6903.14000000,4407.72000000,2823.97000000
21.74175200,-32.54316800,1538.34300000,1005.03500000,2055890.00000000,1440.93000000,2458803.92076298,1.09041250,14134.83000000,428.04600000,-5.40677321,0.03087152,2055890.00000000,1440.93000000,6903.14000000,4407.72000000,2823.97000000
21.74175900,-32.54326900,1494.71000000,995.08200000,1500100.00000000,1230.40000000,2458805.56332225,1.02235230,7220.97000000,365.26300000,-5.79381168,0.03087499,1500100.00000000,1230.40000000,3412.72000000,2183.08000000,1625.17000000
21.74175900,-32.54326900,1494.71000000,995.08200000,1500100.00000000,1230.40000000,2458805.56554207,1.02235230,7220.97000000,365.26300000,-5.79381168,0.03087499,1500100.00000000,1230.40000000,3412.72000000,2183.08000000,1625.17000000
21.74175200,-32.54325700,1503.15800000,998.44000000,2080840.00000000,1446.97000000,2458805.95497749,1.01771990,13647.28000000,387.93800000,-5.45798146,0.03087137,2080840.00000000,1446.97000000,6371.58000000,4695.41000000,2580.29000000
21.74175200,-32.54325700,1503.15800000,998.44000000,2080840.00000000,1446.97000000,2458805.95719652,1.01771990,13647.28000000,387.93800000,-5.45798146,0.03087137,2080840.00000000,1446.97000000,6371.58000000,4695.41000000,2580.29000000
