0.19413413,-5.41026819,0.00988159
0.20178466,-5.41026819,0.00988159
0.56207751,-5.70731339,0.00988431
0.12592000,-5.70867042,0.00988358
0.13357865,-5.70867042,0.00988358
0.69943824,-5.25838553,0.00988320
0.70709782,-5.25838553,0.00988320
0.39581416,-5.58584328,0.00988048
0.40347440,-5.58584328,0.00988048
0.86605047,-5.13430163,0.00988401
0.60719734,-5.50822149,0.00988165
0.18307762,-5.42099723,0.00988206
0.19075326,-5.42099723,0.00988206
0.11021026,-5.68489555,0.00988332
0.11788850,-5.68489555,0.00988332
0.06373050,-5.26367782,0.00988410
0.07140839,-5.26367782,0.00988410
0.10515130,-5.18788555,0.00988540
0.63701002,-5.17721074,0.00988436
0.64469161,-5.17721074,0.00988436
0.96826342,-5.45937179,0.00988250
0.59502363,-5.57529166,0.00988102
0.60270718,-5.57529166,0.00988102
0.17932128,-5.48535760,0.00988591
0.78512798,-5.33065768,0.00988355
0.79280470,-5.33065768,0.00988355
0.11356490,-5.65785596,0.00988559
0.12123900,-5.65785596,0.00988559
0.46091091,-5.83294629,0.00987924
0.46858069,-5.83294629,0.00987924
0.56761920,-5.66042832,0.00988530
0.57528673,-5.66042832,0.00988530
0.11699043,-5.65611309,0.00988498
0.12465668,-5.65611309,0.00988498
0.81944591,-5.21050212,0.00988528
0.82711088,-5.21050212,0.00988528
