21.57108700,-32.38159600
21.57806400,-32.69903600
21.59065500,-32.61288700
21.60111000,-32.52024900
21.61983500,-32.55193900
21.91454800,-32.52944400
21.85718800,-32.46882300
21.68333300,-32.33212400
21.81562000,-32.31400600
